model,L,sample_id,speaker_id,audio_path,predicted_speaker,top1_correct,verified,score,correct_score,max_impostor_score,margin,duration_sec
base,2,p226_063_mic2,p226,data\VCTK\wav48_silence_trimmed\p226\p226_063_mic2.flac,p311,0,1,0.3699934482574463,0.2735728621482849,0.3699934482574463,-0.09642058610916138,2.4654375
base,3,p226_063_mic2,p226,data\VCTK\wav48_silence_trimmed\p226\p226_063_mic2.flac,p311,0,1,0.32846343517303467,0.3171820044517517,0.32846343517303467,-0.011281430721282959,2.4654375
lca,1,p226_063_mic2,p226,data\VCTK\wav48_silence_trimmed\p226\p226_063_mic2.flac,p311,0,1,0.2902370095252991,0.149794802069664,0.2902370095252991,-0.14044220745563507,2.4654375
lca,2,p226_063_mic2,p226,data\VCTK\wav48_silence_trimmed\p226\p226_063_mic2.flac,p347,0,1,0.3305341899394989,0.27125173807144165,0.3305341899394989,-0.05928245186805725,2.4654375
lca,3,p226_063_mic2,p226,data\VCTK\wav48_silence_trimmed\p226\p226_063_mic2.flac,p347,0,1,0.3547433614730835,0.2789125442504883,0.3547433614730835,-0.07583081722259521,2.4654375
original,0,p226_077_mic1,p226,data\VCTK\wav48_silence_trimmed\p226\p226_077_mic1.flac,p226,1,1,0.6729552149772644,0.6729552149772644,0.34958064556121826,0.32337456941604614,3.3258125
base,1,p226_077_mic1,p226,data\VCTK\wav48_silence_trimmed\p226\p226_077_mic1.flac,p374,0,1,0.34592360258102417,0.19137784838676453,0.34592360258102417,-0.15454575419425964,3.3258125
base,2,p226_077_mic1,p226,data\VCTK\wav48_silence_trimmed\p226\p226_077_mic1.flac,p374,0,1,0.32253605127334595,0.3093165159225464,0.32253605127334595,-0.01321953535079956,3.3258125
base,3,p226_077_mic1,p226,data\VCTK\wav48_silence_trimmed\p226\p226_077_mic1.flac,p226,1,1,0.3942872881889343,0.3942872881889343,0.35289067029953003,0.0413966178894043,3.3258125
lca,1,p226_077_mic1,p226,data\VCTK\wav48_silence_trimmed\p226\p226_077_mic1.flac,p374,0,1,0.2888456881046295,0.2568742334842682,0.2888456881046295,-0.03197145462036133,3.3258125
lca,2,p226_077_mic1,p226,data\VCTK\wav48_silence_trimmed\p226\p226_077_mic1.flac,p226,1,1,0.41215261816978455,0.41215261816978455,0.3236640691757202,0.08848854899406433,3.3258125
lca,3,p226_077_mic1,p226,data\VCTK\wav48_silence_trimmed\p226\p226_077_mic1.flac,p226,1,1,0.43574273586273193,0.43574273586273193,0.3374553322792053,0.09828740358352661,3.3258125
original,0,p226_090_mic1,p226,data\VCTK\wav48_silence_trimmed\p226\p226_090_mic1.flac,p226,1,1,0.7356509566307068,0.7356509566307068,0.32771867513656616,0.4079322814941406,3.649625
base,1,p226_090_mic1,p226,data\VCTK\wav48_silence_trimmed\p226\p226_090_mic1.flac,p246,0,1,0.32389411330223083,0.30343136191368103,0.32389411330223083,-0.020462751388549805,3.649625
base,2,p226_090_mic1,p226,data\VCTK\wav48_silence_trimmed\p226\p226_090_mic1.flac,p226,1,1,0.5250178575515747,0.5250178575515747,0.3738507926464081,0.15116706490516663,3.649625
base,3,p226_090_mic1,p226,data\VCTK\wav48_silence_trimmed\p226\p226_090_mic1.flac,p226,1,1,0.5862522721290588,0.5862522721290588,0.36806654930114746,0.21818572282791138,3.649625
lca,1,p226_090_mic1,p226,data\VCTK\wav48_silence_trimmed\p226\p226_090_mic1.flac,p364,0,1,0.34333160519599915,0.3406534790992737,0.34333160519599915,-0.002678126096725464,3.649625
lca,2,p226_090_mic1,p226,data\VCTK\wav48_silence_trimmed\p226\p226_090_mic1.flac,p226,1,1,0.3822905123233795,0.3822905123233795,0.345447301864624,0.03684321045875549,3.649625
lca,3,p226_090_mic1,p226,data\VCTK\wav48_silence_trimmed\p226\p226_090_mic1.flac,p226,1,1,0.4784722626209259,0.4784722626209259,0.3474162220954895,0.1310560405254364,3.649625
original,0,p226_193_mic1,p226,data\VCTK\wav48_silence_trimmed\p226\p226_193_mic1.flac,p226,1,1,0.739250659942627,0.739250659942627,0.3572842478752136,0.38196641206741333,4.373
base,1,p226_193_mic1,p226,data\VCTK\wav48_silence_trimmed\p226\p226_193_mic1.flac,p246,0,1,0.3118610382080078,0.2823903262615204,0.3118610382080078,-0.029470711946487427,4.373
base,2,p226_193_mic1,p226,data\VCTK\wav48_silence_trimmed\p226\p226_193_mic1.flac,p226,1,1,0.5545140504837036,0.5545140504837036,0.36497926712036133,0.18953478336334229,4.373
base,3,p226_193_mic1,p226,data\VCTK\wav48_silence_trimmed\p226\p226_193_mic1.flac,p226,1,1,0.5951523780822754,0.5951523780822754,0.38178908824920654,0.21336328983306885,4.373
lca,1,p226_193_mic1,p226,data\VCTK\wav48_silence_trimmed\p226\p226_193_mic1.flac,p281,0,1,0.3052668571472168,0.21763698756694794,0.3052668571472168,-0.08762986958026886,4.373
lca,2,p226_193_mic1,p226,data\VCTK\wav48_silence_trimmed\p226\p226_193_mic1.flac,p226,1,1,0.3347196877002716,0.3347196877002716,0.25677376985549927,0.07794591784477234,4.373
lca,3,p226_193_mic1,p226,data\VCTK\wav48_silence_trimmed\p226\p226_193_mic1.flac,p226,1,1,0.40395206212997437,0.40395206212997437,0.26474595069885254,0.13920611143112183,4.373
original,0,p226_240_mic2,p226,data\VCTK\wav48_silence_trimmed\p226\p226_240_mic2.flac,p226,1,1,0.6328217387199402,0.6328217387199402,0.31118279695510864,0.32163894176483154,3.2459375
base,1,p226_240_mic2,p226,data\VCTK\wav48_silence_trimmed\p226\p226_240_mic2.flac,p292,0,0,0.22901961207389832,0.11640119552612305,0.22901961207389832,-0.11261841654777527,3.2459375
base,2,p226_240_mic2,p226,data\VCTK\wav48_silence_trimmed\p226\p226_240_mic2.flac,p260,0,1,0.3992323875427246,0.3150111436843872,0.3992323875427246,-0.0842212438583374,3.2459375
base,3,p226_240_mic2,p226,data\VCTK\wav48_silence_trimmed\p226\p226_240_mic2.flac,p260,0,1,0.42113128304481506,0.3863380551338196,0.42113128304481506,-0.03479322791099548,3.2459375
lca,1,p226_240_mic2,p226,data\VCTK\wav48_silence_trimmed\p226\p226_240_mic2.flac,p281,0,1,0.31519651412963867,0.12684014439582825,0.31519651412963867,-0.18835636973381042,3.2459375
lca,2,p226_240_mic2,p226,data\VCTK\wav48_silence_trimmed\p226\p226_240_mic2.flac,p271,0,1,0.36565980315208435,0.35949087142944336,0.36565980315208435,-0.006168931722640991,3.2459375
lca,3,p226_240_mic2,p226,data\VCTK\wav48_silence_trimmed\p226\p226_240_mic2.flac,p226,1,1,0.5132525563240051,0.5132525563240051,0.30203717947006226,0.21121537685394287,3.2459375
original,0,p227_008_mic1,p227,data\VCTK\wav48_silence_trimmed\p227\p227_008_mic1.flac,p227,1,1,0.827501118183136,0.827501118183136,0.4327751398086548,0.3947259783744812,7.814125
base,1,p227_008_mic1,p227,data\VCTK\wav48_silence_trimmed\p227\p227_008_mic1.flac,p302,0,1,0.3081519305706024,0.1522059440612793,0.3081519305706024,-0.15594598650932312,7.814125
base,2,p227_008_mic1,p227,data\VCTK\wav48_silence_trimmed\p227\p227_008_mic1.flac,p271,0,1,0.39780575037002563,0.33524906635284424,0.39780575037002563,-0.0625566840171814,7.814125
base,3,p227_008_mic1,p227,data\VCTK\wav48_silence_trimmed\p227\p227_008_mic1.flac,p271,0,1,0.44351011514663696,0.4335026741027832,0.44351011514663696,-0.01000744104385376,7.814125
lca,1,p227_008_mic1,p227,data\VCTK\wav48_silence_trimmed\p227\p227_008_mic1.flac,p271,0,1,0.3048695921897888,0.03142876178026199,0.3048695921897888,-0.2734408304095268,7.814125
lca,2,p227_008_mic1,p227,data\VCTK\wav48_silence_trimmed\p227\p227_008_mic1.flac,p271,0,1,0.3388819396495819,0.14389826357364655,0.3388819396495819,-0.19498367607593536,7.814125
lca,3,p227_008_mic1,p227,data\VCTK\wav48_silence_trimmed\p227\p227_008_mic1.flac,p271,0,1,0.3355181813240051,0.2195124626159668,0.3355181813240051,-0.11600571870803833,7.814125
original,0,p227_169_mic2,p227,data\VCTK\wav48_silence_trimmed\p227\p227_169_mic2.flac,p227,1,1,0.6112383604049683,0.6112383604049683,0.3040706515312195,0.3071677088737488,2.018875
base,1,p227_169_mic2,p227,data\VCTK\wav48_silence_trimmed\p227\p227_169_mic2.flac,p298,0,1,0.2662484049797058,0.16251403093338013,0.2662484049797058,-0.10373437404632568,2.018875
base,2,p227_169_mic2,p227,data\VCTK\wav48_silence_trimmed\p227\p227_169_mic2.flac,p227,1,1,0.36675581336021423,0.36675581336021423,0.35526877641677856,0.011487036943435669,2.018875
base,3,p227_169_mic2,p227,data\VCTK\wav48_silence_trimmed\p227\p227_169_mic2.flac,p298,0,1,0.37155619263648987,0.32591161131858826,0.37155619263648987,-0.04564458131790161,2.018875
lca,1,p227_169_mic2,p227,data\VCTK\wav48_silence_trimmed\p227\p227_169_mic2.flac,p226,0,1,0.32783353328704834,0.18176840245723724,0.32783353328704834,-0.1460651308298111,2.018875
lca,2,p227_169_mic2,p227,data\VCTK\wav48_silence_trimmed\p227\p227_169_mic2.flac,p226,0,1,0.34788644313812256,0.248600572347641,0.34788644313812256,-0.09928587079048157,2.018875
lca,3,p227_169_mic2,p227,data\VCTK\wav48_silence_trimmed\p227\p227_169_mic2.flac,p271,0,1,0.29663532972335815,0.2055496871471405,0.29663532972335815,-0.09108564257621765,2.018875
original,0,p227_270_mic2,p227,data\VCTK\wav48_silence_trimmed\p227\p227_270_mic2.flac,p226,0,1,0.4666496515274048,0.43126213550567627,0.4666496515274048,-0.035387516021728516,1.98075
base,1,p227_270_mic2,p227,data\VCTK\wav48_silence_trimmed\p227\p227_270_mic2.flac,p281,0,1,0.33223819732666016,0.03988748788833618,0.33223819732666016,-0.292350709438324,1.98075
base,2,p227_270_mic2,p227,data\VCTK\wav48_silence_trimmed\p227\p227_270_mic2.flac,p226,0,1,0.39646294713020325,0.12402908504009247,0.39646294713020325,-0.2724338620901108,1.98075
base,3,p227_270_mic2,p227,data\VCTK\wav48_silence_trimmed\p227\p227_270_mic2.flac,p271,0,1,0.39206036925315857,0.12638959288597107,0.39206036925315857,-0.2656707763671875,1.98075
lca,1,p227_270_mic2,p227,data\VCTK\wav48_silence_trimmed\p227\p227_270_mic2.flac,p364,0,1,0.3624902367591858,0.07351428270339966,0.3624902367591858,-0.28897595405578613,1.98075
lca,2,p227_270_mic2,p227,data\VCTK\wav48_silence_trimmed\p227\p227_270_mic2.flac,p271,0,1,0.3927713632583618,0.16014575958251953,0.3927713632583618,-0.23262560367584229,1.98075
lca,3,p227_270_mic2,p227,data\VCTK\wav48_silence_trimmed\p227\p227_270_mic2.flac,p281,0,1,0.3769567012786865,0.14655977487564087,0.3769567012786865,-0.23039692640304565,1.98075
original,0,p227_336_mic1,p227,data\VCTK\wav48_silence_trimmed\p227\p227_336_mic1.flac,p227,1,1,0.618905782699585,0.618905782699585,0.43169260025024414,0.18721318244934082,1.9793125
base,1,p227_336_mic1,p227,data\VCTK\wav48_silence_trimmed\p227\p227_336_mic1.flac,p293,0,0,0.21271492540836334,0.01492867711931467,0.21271492540836334,-0.19778624828904867,1.9793125
base,2,p227_336_mic1,p227,data\VCTK\wav48_silence_trimmed\p227\p227_336_mic1.flac,p226,0,1,0.2951589822769165,0.14818201959133148,0.2951589822769165,-0.14697696268558502,1.9793125
base,3,p227_336_mic1,p227,data\VCTK\wav48_silence_trimmed\p227\p227_336_mic1.flac,p226,0,1,0.37521904706954956,0.2690405249595642,0.37521904706954956,-0.10617852210998535,1.9793125
lca,1,p227_336_mic1,p227,data\VCTK\wav48_silence_trimmed\p227\p227_336_mic1.flac,p374,0,1,0.2802424132823944,0.09411051869392395,0.2802424132823944,-0.18613189458847046,1.9793125
lca,2,p227_336_mic1,p227,data\VCTK\wav48_silence_trimmed\p227\p227_336_mic1.flac,p226,0,1,0.37532544136047363,0.21657538414001465,0.37532544136047363,-0.15875005722045898,1.9793125
lca,3,p227_336_mic1,p227,data\VCTK\wav48_silence_trimmed\p227\p227_336_mic1.flac,p226,0,1,0.375261127948761,0.24659502506256104,0.375261127948761,-0.12866610288619995,1.9793125
original,0,p227_359_mic1,p227,data\VCTK\wav48_silence_trimmed\p227\p227_359_mic1.flac,p227,1,1,0.7824311256408691,0.7824311256408691,0.33776548504829407,0.4446656405925751,2.853375
base,1,p227_359_mic1,p227,data\VCTK\wav48_silence_trimmed\p227\p227_359_mic1.flac,p343,0,1,0.26962488889694214,0.18288962543010712,0.26962488889694214,-0.08673526346683502,2.853375
base,2,p227_359_mic1,p227,data\VCTK\wav48_silence_trimmed\p227\p227_359_mic1.flac,p227,1,1,0.36917367577552795,0.36917367577552795,0.36175960302352905,0.007414072751998901,2.853375
base,3,p227_359_mic1,p227,data\VCTK\wav48_silence_trimmed\p227\p227_359_mic1.flac,p227,1,1,0.39836859703063965,0.39836859703063965,0.3930625915527344,0.0053060054779052734,2.853375
lca,1,p227_359_mic1,p227,data\VCTK\wav48_silence_trimmed\p227\p227_359_mic1.flac,p226,0,1,0.2850092649459839,0.050900235772132874,0.2850092649459839,-0.234109029173851,2.853375
lca,2,p227_359_mic1,p227,data\VCTK\wav48_silence_trimmed\p227\p227_359_mic1.flac,p226,0,1,0.32070639729499817,0.19874367117881775,0.32070639729499817,-0.12196272611618042,2.853375
lca,3,p227_359_mic1,p227,data\VCTK\wav48_silence_trimmed\p227\p227_359_mic1.flac,p271,0,1,0.3948290944099426,0.2986280918121338,0.3948290944099426,-0.09620100259780884,2.853375
original,0,p228_041_mic2,p228,data\VCTK\wav48_silence_trimmed\p228\p228_041_mic2.flac,p228,1,1,0.7781655788421631,0.7781655788421631,0.5118160843849182,0.2663494944572449,3.5005625
base,1,p228_041_mic2,p228,data\VCTK\wav48_silence_trimmed\p228\p228_041_mic2.flac,p230,0,1,0.3496043384075165,0.32709866762161255,0.3496043384075165,-0.02250567078590393,3.5005625
base,2,p228_041_mic2,p228,data\VCTK\wav48_silence_trimmed\p228\p228_041_mic2.flac,p257,0,1,0.5103147029876709,0.4706643521785736,0.5103147029876709,-0.03965035080909729,3.5005625
base,3,p228_041_mic2,p228,data\VCTK\wav48_silence_trimmed\p228\p228_041_mic2.flac,p257,0,1,0.5143229365348816,0.478896826505661,0.5143229365348816,-0.03542611002922058,3.5005625
lca,1,p228_041_mic2,p228,data\VCTK\wav48_silence_trimmed\p228\p228_041_mic2.flac,p280,0,1,0.3464698791503906,0.259309321641922,0.3464698791503906,-0.08716055750846863,3.5005625
lca,2,p228_041_mic2,p228,data\VCTK\wav48_silence_trimmed\p228\p228_041_mic2.flac,p280,0,1,0.5322595834732056,0.4128594398498535,0.5322595834732056,-0.11940014362335205,3.5005625
lca,3,p228_041_mic2,p228,data\VCTK\wav48_silence_trimmed\p228\p228_041_mic2.flac,p280,0,1,0.553457498550415,0.3871549963951111,0.553457498550415,-0.16630250215530396,3.5005625
original,0,p228_144_mic1,p228,data\VCTK\wav48_silence_trimmed\p228\p228_144_mic1.flac,p228,1,1,0.797598123550415,0.797598123550415,0.5836958885192871,0.21390223503112793,3.8315
base,1,p228_144_mic1,p228,data\VCTK\wav48_silence_trimmed\p228\p228_144_mic1.flac,p257,0,1,0.47947561740875244,0.420144647359848,0.47947561740875244,-0.05933097004890442,3.8315
base,2,p228_144_mic1,p228,data\VCTK\wav48_silence_trimmed\p228\p228_144_mic1.flac,p228,1,1,0.4858133792877197,0.4858133792877197,0.47801417112350464,0.007799208164215088,3.8315
base,3,p228_144_mic1,p228,data\VCTK\wav48_silence_trimmed\p228\p228_144_mic1.flac,p228,1,1,0.5417658090591431,0.5417658090591431,0.4933820068836212,0.04838380217552185,3.8315
lca,1,p228_144_mic1,p228,data\VCTK\wav48_silence_trimmed\p228\p228_144_mic1.flac,p280,0,1,0.4252460300922394,0.3882318437099457,0.4252460300922394,-0.0370141863822937,3.8315
lca,2,p228_144_mic1,p228,data\VCTK\wav48_silence_trimmed\p228\p228_144_mic1.flac,p280,0,1,0.5079886317253113,0.47195273637771606,0.5079886317253113,-0.036035895347595215,3.8315
lca,3,p228_144_mic1,p228,data\VCTK\wav48_silence_trimmed\p228\p228_144_mic1.flac,p280,0,1,0.5695402026176453,0.4652195870876312,0.5695402026176453,-0.10432061553001404,3.8315
original,0,p228_196_mic2,p228,data\VCTK\wav48_silence_trimmed\p228\p228_196_mic2.flac,p228,1,1,0.7600198984146118,0.7600198984146118,0.49593472480773926,0.26408517360687256,4.9195625
base,1,p228_196_mic2,p228,data\VCTK\wav48_silence_trimmed\p228\p228_196_mic2.flac,p230,0,1,0.4253855347633362,0.38154280185699463,0.4253855347633362,-0.04384273290634155,4.9195625
base,2,p228_196_mic2,p228,data\VCTK\wav48_silence_trimmed\p228\p228_196_mic2.flac,p230,0,1,0.5530381798744202,0.5052628517150879,0.5530381798744202,-0.047775328159332275,4.9195625
base,3,p228_196_mic2,p228,data\VCTK\wav48_silence_trimmed\p228\p228_196_mic2.flac,p230,0,1,0.5540397763252258,0.5082634687423706,0.5540397763252258,-0.045776307582855225,4.9195625
lca,1,p228_196_mic2,p228,data\VCTK\wav48_silence_trimmed\p228\p228_196_mic2.flac,p280,0,1,0.3965419828891754,0.309883713722229,0.3965419828891754,-0.08665826916694641,4.9195625
lca,2,p228_196_mic2,p228,data\VCTK\wav48_silence_trimmed\p228\p228_196_mic2.flac,p280,0,1,0.5372424125671387,0.4098259210586548,0.5372424125671387,-0.1274164915084839,4.9195625
lca,3,p228_196_mic2,p228,data\VCTK\wav48_silence_trimmed\p228\p228_196_mic2.flac,p280,0,1,0.5728045105934143,0.483514666557312,0.5728045105934143,-0.0892898440361023,4.9195625
original,0,p228_204_mic1,p228,data\VCTK\wav48_silence_trimmed\p228\p228_204_mic1.flac,p228,1,1,0.6388537883758545,0.6388537883758545,0.5126615166664124,0.12619227170944214,2.645625
base,1,p228_204_mic1,p228,data\VCTK\wav48_silence_trimmed\p228\p228_204_mic1.flac,p330,0,1,0.25679025053977966,0.2021408975124359,0.25679025053977966,-0.05464935302734375,2.645625
base,2,p228_204_mic1,p228,data\VCTK\wav48_silence_trimmed\p228\p228_204_mic1.flac,p301,0,1,0.37934941053390503,0.3536112904548645,0.37934941053390503,-0.025738120079040527,2.645625
base,3,p228_204_mic1,p228,data\VCTK\wav48_silence_trimmed\p228\p228_204_mic1.flac,p228,1,1,0.3941669464111328,0.3941669464111328,0.33961784839630127,0.05454909801483154,2.645625
lca,1,p228_204_mic1,p228,data\VCTK\wav48_silence_trimmed\p228\p228_204_mic1.flac,p261,0,1,0.2965243458747864,0.16026991605758667,0.2965243458747864,-0.1362544298171997,2.645625
lca,2,p228_204_mic1,p228,data\VCTK\wav48_silence_trimmed\p228\p228_204_mic1.flac,p314,0,1,0.3558617830276489,0.26774466037750244,0.3558617830276489,-0.08811712265014648,2.645625
lca,3,p228_204_mic1,p228,data\VCTK\wav48_silence_trimmed\p228\p228_204_mic1.flac,p262,0,1,0.41510942578315735,0.37874558568000793,0.41510942578315735,-0.036363840103149414,2.645625
original,0,p228_312_mic1,p228,data\VCTK\wav48_silence_trimmed\p228\p228_312_mic1.flac,p228,1,1,0.6889705657958984,0.6889705657958984,0.5551841855049133,0.1337863802909851,3.0304375
base,1,p228_312_mic1,p228,data\VCTK\wav48_silence_trimmed\p228\p228_312_mic1.flac,p257,0,1,0.4308573603630066,0.39140355587005615,0.4308573603630066,-0.03945380449295044,3.0304375
base,2,p228_312_mic1,p228,data\VCTK\wav48_silence_trimmed\p228\p228_312_mic1.flac,p228,1,1,0.474201500415802,0.474201500415802,0.4101019501686096,0.06409955024719238,3.0304375
base,3,p228_312_mic1,p228,data\VCTK\wav48_silence_trimmed\p228\p228_312_mic1.flac,p228,1,1,0.40893882513046265,0.40893882513046265,0.3917473256587982,0.01719149947166443,3.0304375
lca,1,p228_312_mic1,p228,data\VCTK\wav48_silence_trimmed\p228\p228_312_mic1.flac,p280,0,1,0.4375970959663391,0.38458454608917236,0.4375970959663391,-0.05301254987716675,3.0304375
lca,2,p228_312_mic1,p228,data\VCTK\wav48_silence_trimmed\p228\p228_312_mic1.flac,p228,1,1,0.4609535336494446,0.4609535336494446,0.4444659650325775,0.016487568616867065,3.0304375
