model,L,sample_id,speaker_id,audio_path,predicted_speaker,top1_correct,verified,score,correct_score,max_impostor_score,margin,duration_sec
lca,3,p229_288_mic2,p229,data\VCTK\wav48_silence_trimmed\p229\p229_288_mic2.flac,p229,1,1,0.38200971484184265,0.38200971484184265,0.29548153281211853,0.08652818202972412,2.3074375
original,0,p229_344_mic1,p229,data\VCTK\wav48_silence_trimmed\p229\p229_344_mic1.flac,p229,1,1,0.7039011120796204,0.7039011120796204,0.26591941714286804,0.4379816949367523,3.1581875
base,1,p229_344_mic1,p229,data\VCTK\wav48_silence_trimmed\p229\p229_344_mic1.flac,p244,0,1,0.319829523563385,0.20471057295799255,0.319829523563385,-0.11511895060539246,3.1581875
base,2,p229_344_mic1,p229,data\VCTK\wav48_silence_trimmed\p229\p229_344_mic1.flac,p229,1,1,0.3970937132835388,0.3970937132835388,0.3209362328052521,0.07615748047828674,3.1581875
base,3,p229_344_mic1,p229,data\VCTK\wav48_silence_trimmed\p229\p229_344_mic1.flac,p229,1,1,0.44990330934524536,0.44990330934524536,0.33900049328804016,0.1109028160572052,3.1581875
lca,1,p229_344_mic1,p229,data\VCTK\wav48_silence_trimmed\p229\p229_344_mic1.flac,p313,0,1,0.38502949476242065,0.11494582146406174,0.38502949476242065,-0.2700836732983589,3.1581875
lca,2,p229_344_mic1,p229,data\VCTK\wav48_silence_trimmed\p229\p229_344_mic1.flac,p313,0,1,0.3472902178764343,0.1981574147939682,0.3472902178764343,-0.14913280308246613,3.1581875
lca,3,p229_344_mic1,p229,data\VCTK\wav48_silence_trimmed\p229\p229_344_mic1.flac,p308,0,1,0.3640425205230713,0.29706496000289917,0.3640425205230713,-0.06697756052017212,3.1581875
original,0,p237_069_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_069_mic1.flac,p237,1,1,0.8081660270690918,0.8081660270690918,0.26193752884864807,0.5462284982204437,4.070375
base,1,p237_069_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_069_mic1.flac,p281,0,0,0.21007050573825836,0.18456745147705078,0.21007050573825836,-0.02550305426120758,4.070375
base,2,p237_069_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_069_mic1.flac,p237,1,1,0.30207204818725586,0.30207204818725586,0.2819344997406006,0.020137548446655273,4.070375
base,3,p237_069_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_069_mic1.flac,p237,1,1,0.33322036266326904,0.33322036266326904,0.3024616837501526,0.030758678913116455,4.070375
lca,1,p237_069_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_069_mic1.flac,p281,0,1,0.2700452506542206,0.1269543617963791,0.2700452506542206,-0.1430908888578415,4.070375
lca,2,p237_069_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_069_mic1.flac,p237,1,1,0.3493998050689697,0.3493998050689697,0.3397347927093506,0.00966501235961914,4.070375
lca,3,p237_069_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_069_mic1.flac,p237,1,1,0.392289936542511,0.392289936542511,0.36257612705230713,0.029713809490203857,4.070375
original,0,p237_123_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_123_mic1.flac,p237,1,1,0.8076239824295044,0.8076239824295044,0.26168960332870483,0.5459343791007996,4.49375
base,1,p237_123_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_123_mic1.flac,p258,0,0,0.18065929412841797,0.08740539848804474,0.18065929412841797,-0.09325389564037323,4.49375
base,2,p237_123_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_123_mic1.flac,p281,0,1,0.33258289098739624,0.23323146998882294,0.33258289098739624,-0.0993514209985733,4.49375
base,3,p237_123_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_123_mic1.flac,p281,0,1,0.3485809862613678,0.24181818962097168,0.3485809862613678,-0.10676279664039612,4.49375
lca,1,p237_123_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_123_mic1.flac,p281,0,1,0.2804461717605591,0.09276613593101501,0.2804461717605591,-0.18768003582954407,4.49375
lca,2,p237_123_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_123_mic1.flac,p281,0,1,0.33552613854408264,0.2012386918067932,0.33552613854408264,-0.13428744673728943,4.49375
lca,3,p237_123_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_123_mic1.flac,p281,0,1,0.42698419094085693,0.2815089523792267,0.42698419094085693,-0.14547523856163025,4.49375
original,0,p237_195_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_195_mic2.flac,p237,1,1,0.7865639328956604,0.7865639328956604,0.21832521259784698,0.5682387202978134,3.558875
base,1,p237_195_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_195_mic2.flac,p302,0,0,0.22038434445858002,0.10891339182853699,0.22038434445858002,-0.11147095263004303,3.558875
base,2,p237_195_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_195_mic2.flac,p237,1,1,0.2792701721191406,0.2792701721191406,0.26124799251556396,0.01802217960357666,3.558875
base,3,p237_195_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_195_mic2.flac,p237,1,1,0.40297549962997437,0.40297549962997437,0.3351866602897644,0.06778883934020996,3.558875
lca,1,p237_195_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_195_mic2.flac,p262,0,1,0.2803795635700226,0.17828795313835144,0.2803795635700226,-0.10209161043167114,3.558875
lca,2,p237_195_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_195_mic2.flac,p281,0,1,0.3094940781593323,0.19795732200145721,0.3094940781593323,-0.11153675615787506,3.558875
lca,3,p237_195_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_195_mic2.flac,p281,0,1,0.36403709650039673,0.2809334397315979,0.36403709650039673,-0.08310365676879883,3.558875
original,0,p237_229_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_229_mic2.flac,p237,1,1,0.8093532919883728,0.8093532919883728,0.23592141270637512,0.5734318792819977,4.6091875
base,1,p237_229_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_229_mic2.flac,p244,0,0,0.207130566239357,0.18326088786125183,0.207130566239357,-0.023869678378105164,4.6091875
base,2,p237_229_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_229_mic2.flac,p237,1,1,0.26995351910591125,0.26995351910591125,0.23303446173667908,0.03691905736923218,4.6091875
base,3,p237_229_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_229_mic2.flac,p237,1,1,0.3246256113052368,0.3246256113052368,0.25289615988731384,0.07172945141792297,4.6091875
lca,1,p237_229_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_229_mic2.flac,p300,0,1,0.26212960481643677,0.14272192120552063,0.26212960481643677,-0.11940768361091614,4.6091875
lca,2,p237_229_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_229_mic2.flac,p281,0,1,0.2664213478565216,0.1942291110754013,0.2664213478565216,-0.0721922367811203,4.6091875
lca,3,p237_229_mic2,p237,data\VCTK\wav48_silence_trimmed\p237\p237_229_mic2.flac,p281,0,1,0.3703628182411194,0.30577510595321655,0.3703628182411194,-0.06458771228790283,4.6091875
original,0,p237_321_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_321_mic1.flac,p237,1,1,0.8302814364433289,0.8302814364433289,0.23560746014118195,0.5946739763021469,3.1981875
base,1,p237_321_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_321_mic1.flac,p237,1,1,0.2868362367153168,0.2868362367153168,0.21499693393707275,0.07183930277824402,3.1981875
base,2,p237_321_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_321_mic1.flac,p237,1,1,0.39523351192474365,0.39523351192474365,0.3146018981933594,0.08063161373138428,3.1981875
base,3,p237_321_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_321_mic1.flac,p237,1,1,0.46273618936538696,0.46273618936538696,0.29696333408355713,0.16577285528182983,3.1981875
lca,1,p237_321_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_321_mic1.flac,p281,0,1,0.2942734360694885,0.14569775760173798,0.2942734360694885,-0.14857567846775055,3.1981875
lca,2,p237_321_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_321_mic1.flac,p237,1,1,0.34412309527397156,0.34412309527397156,0.3051726818084717,0.03895041346549988,3.1981875
lca,3,p237_321_mic1,p237,data\VCTK\wav48_silence_trimmed\p237\p237_321_mic1.flac,p237,1,1,0.34978580474853516,0.34978580474853516,0.3022264838218689,0.04755932092666626,3.1981875
original,0,p239_017_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_017_mic2.flac,p239,1,1,0.7727270722389221,0.7727270722389221,0.38302892446517944,0.3896981477737427,4.4860625
base,1,p239_017_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_017_mic2.flac,p300,0,1,0.37124449014663696,0.19025695323944092,0.37124449014663696,-0.18098753690719604,4.4860625
base,2,p239_017_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_017_mic2.flac,p239,1,1,0.37940990924835205,0.37940990924835205,0.35909873247146606,0.020311176776885986,4.4860625
base,3,p239_017_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_017_mic2.flac,p239,1,1,0.4851086139678955,0.4851086139678955,0.34229713678359985,0.14281147718429565,4.4860625
lca,1,p239_017_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_017_mic2.flac,p228,0,1,0.2901029586791992,0.19051671028137207,0.2901029586791992,-0.09958624839782715,4.4860625
lca,2,p239_017_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_017_mic2.flac,p300,0,1,0.2901170253753662,0.27612966299057007,0.2901170253753662,-0.013987362384796143,4.4860625
lca,3,p239_017_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_017_mic2.flac,p239,1,1,0.3587483763694763,0.3587483763694763,0.29260385036468506,0.06614452600479126,4.4860625
original,0,p239_123_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_123_mic2.flac,p239,1,1,0.728701114654541,0.728701114654541,0.2305580973625183,0.4981430172920227,3.243625
base,1,p239_123_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_123_mic2.flac,p239,1,1,0.28854864835739136,0.28854864835739136,0.2331308275461197,0.05541782081127167,3.243625
base,2,p239_123_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_123_mic2.flac,p239,1,1,0.3635052442550659,0.3635052442550659,0.26504814624786377,0.09845709800720215,3.243625
base,3,p239_123_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_123_mic2.flac,p239,1,1,0.42809027433395386,0.42809027433395386,0.26298174262046814,0.16510853171348572,3.243625
lca,1,p239_123_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_123_mic2.flac,p244,0,1,0.3330777883529663,0.2297612875699997,0.3330777883529663,-0.10331650078296661,3.243625
lca,2,p239_123_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_123_mic2.flac,p239,1,1,0.298774391412735,0.298774391412735,0.28195804357528687,0.01681634783744812,3.243625
lca,3,p239_123_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_123_mic2.flac,p239,1,1,0.3720855712890625,0.3720855712890625,0.27630409598350525,0.09578147530555725,3.243625
original,0,p239_131_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_131_mic2.flac,p239,1,1,0.3110902011394501,0.3110902011394501,0.2383245825767517,0.07276561856269836,2.1385625
base,1,p239_131_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_131_mic2.flac,p255,0,0,0.19763660430908203,0.020723702386021614,0.19763660430908203,-0.17691290192306042,2.1385625
base,2,p239_131_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_131_mic2.flac,p255,0,1,0.2805599868297577,0.03962886333465576,0.2805599868297577,-0.24093112349510193,2.1385625
base,3,p239_131_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_131_mic2.flac,p255,0,1,0.2562067210674286,0.11279162764549255,0.2562067210674286,-0.14341509342193604,2.1385625
lca,1,p239_131_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_131_mic2.flac,p255,0,1,0.2556999623775482,0.10417547821998596,0.2556999623775482,-0.15152448415756226,2.1385625
lca,2,p239_131_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_131_mic2.flac,p255,0,1,0.32998037338256836,0.06864312291145325,0.32998037338256836,-0.2613372504711151,2.1385625
lca,3,p239_131_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_131_mic2.flac,p255,0,1,0.27624207735061646,0.05153858661651611,0.27624207735061646,-0.22470349073410034,2.1385625
original,0,p239_387_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_387_mic2.flac,p239,1,1,0.764838457107544,0.764838457107544,0.29440271854400635,0.4704357385635376,2.6045
base,1,p239_387_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_387_mic2.flac,p244,0,1,0.31175222992897034,0.22783610224723816,0.31175222992897034,-0.08391612768173218,2.6045
base,2,p239_387_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_387_mic2.flac,p244,0,1,0.3277656137943268,0.310028076171875,0.3277656137943268,-0.017737537622451782,2.6045
base,3,p239_387_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_387_mic2.flac,p239,1,1,0.4669056534767151,0.4669056534767151,0.34997424483299255,0.11693140864372253,2.6045
lca,1,p239_387_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_387_mic2.flac,p262,0,1,0.4383227229118347,0.18412086367607117,0.4383227229118347,-0.25420185923576355,2.6045
lca,2,p239_387_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_387_mic2.flac,p262,0,1,0.4291980266571045,0.2744351029396057,0.4291980266571045,-0.15476292371749878,2.6045
lca,3,p239_387_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_387_mic2.flac,p308,0,1,0.41225317120552063,0.3418557643890381,0.41225317120552063,-0.07039740681648254,2.6045
original,0,p239_439_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_439_mic2.flac,p239,1,1,0.7635072469711304,0.7635072469711304,0.28471601009368896,0.4787912368774414,3.8021875
base,1,p239_439_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_439_mic2.flac,p262,0,1,0.338301420211792,0.2613384425640106,0.338301420211792,-0.07696297764778137,3.8021875
base,2,p239_439_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_439_mic2.flac,p239,1,1,0.37916848063468933,0.37916848063468933,0.30523601174354553,0.0739324688911438,3.8021875
base,3,p239_439_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_439_mic2.flac,p239,1,1,0.3667696714401245,0.3667696714401245,0.29138103127479553,0.07538864016532898,3.8021875
lca,1,p239_439_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_439_mic2.flac,p262,0,1,0.36754822731018066,0.21452905237674713,0.36754822731018066,-0.15301917493343353,3.8021875
lca,2,p239_439_mic2,p239,data\VCTK\wav48_silence_trimmed\p239\p239_439_mic2.flac,p262,0,1,0.4506547749042511,0.30920371413230896,0.4506547749042511,-0.14145106077194214,3.8021875
